,Shed,Concretehouse,Cementroad,Dirtroad,Reinforcedslope,Reinforcedscarp,Dam,Vegetablefield,Grassland,Dryland,Woodland,Bareland,Waterline,Ditch,Others
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_13/Area_13_2,0.007819732043415479,0.0,0.036169764056117513,0.0,,,,0.03840718938294932,0.056941319415377716,0.006656733371594423,0.0012717259214467154,0.02336406273252451,0.00884470744347523,0.015194654596137145,0.008195214802835186
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_13/Area_13_4,0.01388934541204421,0.03195041730634671,0.01627297703269368,0.0,,,,0.008108601650867827,0.04359413301624545,0.0036839561038539926,0.04431238905333313,0.0155016024631927,0.009717069910080105,0.03794703261058798,0.005387958903235707
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_13/Area_13_1,0.023202736285131368,0.048906001632234956,0.04619216414616005,0.0,,,,0.020987022488674935,0.02773320895958269,0.02770439428948261,0.04381847535132951,0.0753379884090166,0.014508690698647625,0.04276180557040277,0.03713674381074385
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_13/Area_13_3,0.008571147923439666,0.1553835946159527,0.04639028068950874,0.0,,,,0.0024759294101708556,0.009100940893989289,0.0,0.00812603482503571,0.02067876214847494,0.0,0.0,0.020209070046914034
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_8/Area_8_3,0.0,0.0,0.0,0.0,,,,0.0,0.002086550342560376,0.0,0.04110362504136131,0.027199612133754103,0.009768760218572115,0.0,0.017718712338167266
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_8/Area_8_1,0.0,0.0,0.0,0.31131920573295974,,,,0.015984497204417032,0.021584371435650226,0.0,0.010020110119667006,0.02043785848365703,0.0,0.025849421773174633,0.0009362117390262363
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_8/Area_8_2,0.003970541134095247,0.010767059894745419,0.0018601420667891065,0.0,,,,0.0201135072646401,0.005883719001827326,0.039339130849943255,0.04188324812680625,0.005109464620914258,0.0,0.0,6.034513971623991e-05
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_8/Area_8_4,0.0,0.0,0.0,0.021540971276939457,,,,0.0004587906484135389,0.008292501929891031,0.016304645141653893,0.04038575248657933,0.01221971548785545,0.007992171396565922,0.0,0.0
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_15/Area_15_1,0.012560417123720663,0.001844606575759888,0.0,0.0,,,,0.0,0.016052969645546672,0.0,0.02439539824542477,0.01225375211239801,0.0,0.0,0.0015769047081278006
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_15/Area_15_4,0.01206240344535265,0.09697131172454289,0.0526246350456393,0.0,,,,0.0,0.010814614399738562,0.0,0.007854948184559297,0.0015246516871482054,0.004355439555265083,0.01145132438835422,0.010603158292198062
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_15/Area_15_2,0.006859058689172961,0.0014498695634741514,0.01805731798724503,0.0,,,,0.0034666861970547615,0.018083340453121915,0.0,0.013720116806289716,0.0018160430117042498,0.011827167434822415,0.015471169088204662,0.007243140912797825
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_15/Area_15_3,0.2698767846127151,0.026448673194744254,0.01117707498725522,0.0,,,,0.009475580731816674,0.02368623366682459,0.0037767077492632086,0.006972694268459707,0.03054616869572222,0.0021285077716024776,0.021899621981476786,0.27203795881702836
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_16/Area_16_3,0.0,0.0066978541671786265,0.0,0.0,,,,0.012164563151632604,0.017045438820216825,0.0023359489463114684,0.005501954173410067,0.011596656166367996,0.017632059887116865,0.021007974734964525,0.0023013912140924866
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_16/Area_16_4,0.0,0.0,0.0,0.0,,,,0.0077724471157412005,0.012956122201666991,0.0,0.018127991013034205,0.012554598054882545,0.0,0.019746962769298746,0.0
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_16/Area_16_1,0.0020151781421299695,0.0005070016671559922,0.012756408388254445,0.0,,,,0.00393110410200346,0.015263868230918664,0.007608121562842845,0.012881866934034996,0.024747273335462512,0.037170996497096494,0.0,0.005170371570887435
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_16/Area_16_2,0.005229143622864141,0.021363653412625635,0.005034600767170424,0.0,,,,0.00190144152119045,0.010167561303895737,0.008153192894577435,0.026866143818344065,0.008789201918682344,0.0019075848092804638,0.0,0.006343136257601333
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_10/Area_10_3,0.0,0.0,0.02440594826258252,0.0,,,,0.0316591568178042,0.015016002541054643,0.024427749700857294,0.02693024847480943,0.0,0.02844099905328846,0.05423715699120468,0.0017241468490354261
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_10/Area_10_1,0.001658198268303627,0.006259659869136662,0.00385178757829372,0.0,,,,0.024887261300134043,0.011124266795066078,0.0,0.030808399104363785,0.0,0.0,0.0,0.011765233268447941
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_10/Area_10_4,0.012869048010353181,0.0017408781734488917,0.022232408794249797,0.0,,,,0.0,0.02314244596062494,0.0,0.0012678325595427455,0.0,0.06635407011613326,0.09244563629385061,0.042308494699110515
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_10/Area_10_2,0.007682138087765069,0.0,0.0,0.0,,,,0.0031926853450119637,0.027158114551545515,0.010147477602839941,0.05877079592857564,0.02671761571175971,0.0,0.0,0.0
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_3/Area_3_1,0.0232560539429459,0.1323434729355526,0.05411854863265848,0.0,,,,0.0,0.024793757666502683,0.0,0.029009665904729705,0.020765555541058474,0.0,0.025757182402845778,0.03657984437850541
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_3/Area_3_2,0.008482285160415442,0.08186136867169444,0.055831538919061785,0.0,,,,0.019342128862228386,0.009730489553787483,0.0032303930978850636,0.006446954596473637,0.01321188309327113,0.0,0.06066784969258634,0.03424741852113028
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_3/Area_3_3,0.0002715569596933795,0.0,0.010830801724532728,0.0,,,,0.027402687281549796,0.0010685613535335724,0.0,0.01347465391973943,0.0,0.0,0.0,0.0026562206356239774
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_3/Area_3_4,0.0,0.0,0.007517948569232472,0.0,,,,0.05623476118832934,0.019147480768393704,0.00638220839429744,0.0,0.0,0.036778716621691375,0.0213298962459798,4.827611177299193e-05
/data/Zhong_Shui/Pro_Data_preprocess/Work_2/Area_12/Area_12_3,0.0,0.0,0.009564291474226832,0.0,,,,0.02256371207350737,0.018194189900271083,0.006814137638468509,0.006541119628569653,0.00554570069213476,0.0,0.018921288052558115,0.00011206954518730269
